6.57884	-9.73035	38.4556
3.317	-10.9115	35.1243
0.471313	-11.1659	32.5271
-1.85612	-10.9852	30.6871
-3.68194	-10.6658	29.4583
-5.0787	-10.3451	28.6726
-6.13197	-10.0698	28.1942
-6.91954	-9.84463	27.9254
-7.50456	-9.65806	27.7985
-7.93526	-9.49514	27.7655
-8.24724	-9.34246	27.7916
-8.46628	-9.18999	27.8504
-8.61102	-9.03153	27.9211
-8.69512	-8.86448	27.9874
-8.72899	-8.68939	28.0363
-8.72107	-8.50926	28.058
-8.67871	-8.32896	28.0458
-8.60876	-8.15444	27.9957
-8.5179	-7.99209	27.9066
-8.41273	-7.84816	27.7797
-8.29982	-7.72826	27.6187
-8.18551	-7.63699	27.4285
-8.0758	-7.57781	27.2159
-7.97621	-7.5529	26.9883
-7.89154	-7.56322	26.7538
-7.82588	-7.60864	26.5207
-7.78243	-7.68801	26.2971
-7.76355	-7.7993	26.0912
-7.7707	-7.93969	25.9107
-7.8045	-8.1056	25.7627
-7.86472	-8.2927	25.6539
-7.95031	-8.49587	25.5901
-8.05943	-8.70914	25.5762
-8.18937	-8.92564	25.616
-8.33662	-9.13761	25.7117
-8.49682	-9.33639	25.8639
-8.66473	-9.51266	26.0711
-8.83432	-9.65668	26.3291
-8.99879	-9.75876	26.6311
-9.15078	-9.80995	26.9671
-9.28262	-9.80278	27.3243
-9.38665	-9.73217	27.6869
-9.45575	-9.59631	28.0373
-9.48387	-9.39733	28.3568
-9.46656	-9.14171	28.6269
-9.40159	-8.84019	28.8309
-9.28931	-8.50715	28.9555
-9.13288	-8.15948	28.9917
-8.9382	-7.81514	28.9359
-8.71359	-7.49154	28.7897
-8.46918	-7.20408	28.5598
-8.21616	-6.96517	28.2569
-7.96596	-6.78366	27.8944
-7.7295	-6.66481	27.4875
-7.51656	-6.61075	27.0518
-7.3354	-6.62108	26.6028
-7.19254	-6.69364	26.1554
-7.09276	-6.82512	25.7233
-7.03923	-7.01158	25.3196
-7.0337	-7.24871	24.9563
-7.0767	-7.5319	24.645
-7.16774	-7.85611	24.3966
-7.30541	-8.21555	24.2217
-7.48744	-8.60328	24.1302
-7.71061	-9.01071	24.1316
-7.97063	-9.42705	24.2342
-8.26191	-9.83883	24.4445
-8.5773	-10.2296	24.7665
-8.90775	-10.5797	25.2005
-9.24213	-10.8668	25.7413
-9.56707	-11.067	26.377
-9.86706	-11.1562	27.0878
-10.1249	-11.1131	27.8447
-10.3225	-10.9223	28.6101
-10.4425	-10.5779	29.3391
-10.4696	-10.0866	29.9835
-10.393	-9.46958	30.4965
-10.2083	-8.76128	30.8383
-9.91889	-8.00656	30.9824
-9.53642	-7.2548	30.9183
-9.0801	-6.5531	30.653
-8.5747	-5.94024	30.2082
-8.04781	-5.44274	29.6159
-7.52679	-5.0738	28.9124
-7.03619	-4.83498	28.1342
-6.59595	-4.7194	27.3141
-6.22064	-4.7155	26.4799
-5.91961	-4.8103	25.6543
-5.69775	-4.99181	24.8556
-5.55656	-5.25029	24.0988
-5.49531	-5.57883	23.397
-5.51201	-5.97315	22.7623
-5.60424	-6.43109	22.2068
-5.76961	-6.9518	21.7433
-6.00605	-7.53474	21.3858
-6.31179	-8.17855	21.1503
-6.68514	-8.87966	21.0547
-7.12404	-9.63067	21.119
-7.62537	-10.4185	21.3649
-8.18399	-11.222	21.8143
-8.79159	-12.01	22.4877
-9.43528	-12.7391	23.4001
-10.096	-13.3523	24.556
-10.7473	-13.7807	25.9425
-11.354	-13.9473	27.521
-11.8726	-13.7771	29.2203
-12.2535	-13.2118	30.9333
-12.4452	-12.2287	32.5214
-12.4019	-10.8588	33.8307
-12.0933	-9.19534	34.7198
-11.5137	-7.38616	35.0921
-10.6882	-5.60531	34.9214
-9.67161	-4.01367	34.2571
-8.54002	-2.72307	33.2064
-7.37663	-1.77935	31.9005
-6.25717	-1.16831	30.4617
-5.2394	-0.836886	28.9832
-4.3589	-0.717116	27.5252
-3.63054	-0.744168	26.1197
-3.05327	-0.865816	24.7807
-2.61578	-1.04509	23.5119
-2.30164	-1.25899	22.3126
-2.09311	-1.49561	21.1806
-1.97361	-1.75118	20.1135
-1.92912	-2.02745	19.1099
-1.94879	-2.3299	18.169
-2.02501	-2.66648	17.2908
-2.1533	-3.04687	16.4766
-2.33202	-3.4822	15.729
-2.56205	-3.98488	15.0526
-2.84662	-4.56862	14.454
-3.19102	-5.24846	13.9432
-3.60251	-6.0406	13.5345
-4.09013	-6.96203	13.2479
-4.66451	-8.02955	13.1109
-5.33752	-9.25797	13.1607
-6.12161	-10.6569	13.4471
-7.02867	-12.2255	14.0346
-8.06804	-13.9442	15.0047
-9.24326	-15.7622	16.4545
-10.5471	-17.5813	18.4908
-11.9539	-19.2356	21.2133
-13.4102	-20.4734	24.6807
-14.8229	-20.9542	28.8555
-16.0491	-20.2815	33.5285
-16.8956	-18.1013	38.2504
-17.1368	-14.2756	42.327
-16.5645	-9.07968	44.9623
-15.0676	-3.27863	45.5723
-12.7098	2.08239	44.1298
-9.75134	6.14087	41.2469
-6.5729	8.60155	37.8494
-3.53801	9.72431	34.7001
-0.885544	10.0039	32.1613
1.29235	9.87754	30.2689
3.00939	9.62135	28.9098
4.33178	9.37416	27.947
5.34026	9.19127	27.2687
6.11046	9.08555	26.796
6.70548	9.05098	26.4772
7.17458	9.07417	26.2789
7.5545	9.13965	26.1795
7.87153	9.23192	26.1641
8.14361	9.3363	26.2221
8.38214	9.43915	26.3442
8.59355	9.52795	26.5216
8.78043	9.59148	26.7447
8.94264	9.6201	27.0026
9.07813	9.60607	27.2831
9.18372	9.54412	27.5721
9.2558	9.43183	27.8546
9.291	9.27011	28.115
9.28683	9.06334	28.3381
9.24213	8.81928	28.5101
9.15756	8.5486	28.6198
9.03577	8.26411	28.6591
8.88144	7.97973	28.624
8.70109	7.70929	28.5148
8.50273	7.46551	28.3356
8.29529	7.25912	28.094
8.08805	7.09835	27.7999
7.89011	6.98875	27.4655
7.70984	6.93331	27.1035
7.55454	6.93288	26.7271
7.4302	6.98655	26.3491
7.34147	7.09214	25.9821
7.29161	7.24659	25.6377
7.2826	7.44615	25.3272
7.31531	7.68654	25.0609
7.38956	7.96281	24.8489
7.50421	8.26926	24.7005
7.65722	8.59908	24.6242
7.84559	8.94408	24.6278
8.06529	9.29433	24.7178
8.3111	9.63789	24.8987
8.57645	9.96063	25.1728
8.85329	10.2464	25.5388
9.13191	10.4772	25.991
9.40097	10.6346	26.5184
9.6477	10.7005	27.1036
9.85826	10.6595	27.7227
10.0185	10.5009	28.3459
10.115	10.2216	28.9382
10.1363	9.82739	29.4626
10.0745	9.33433	29.8835
9.92648	8.76812	30.1705
9.69481	8.16185	30.3022
9.38822	7.55223	30.2686
9.02102	6.97522	30.0723
8.61186	6.46182	29.7269
8.18185	6.03515	29.2545
7.75251	5.70916	28.6818
7.34384	5.48927	28.0373
6.97293	5.374	27.3482
6.65314	5.35742	26.6391
6.394	5.43135	25.9312
6.20147	5.58728	25.2428
6.07863	5.81751	24.5895
6.02641	6.11578	23.9853
6.04428	6.47735	23.4432
6.13089	6.89865	22.9759
6.28444	7.37672	22.5964
6.5029	7.90835	22.3185
6.78399	8.48911	22.1567
7.12501	9.11215	22.1268
7.52244	9.76684	22.2452
7.97132	10.4373	22.5282
8.46452	11.1009	22.9907
8.99179	11.7269	23.6438
9.53882	12.2758	24.4917
10.0862	12.6996	25.5274
10.6089	12.9444	26.7278
11.076	12.9554	28.0488
11.4519	12.6855	29.4227
11.6986	12.1059	30.759
11.7801	11.2183	31.9509
11.6677	10.0631	32.8899
11.3468	8.72074	33.4841
10.8216	7.30179	33.6773
10.1176	5.92701	33.4615
9.2795	4.70332	32.8762
8.36426	3.70427	31.9957
7.43227	2.96176	30.909
6.53816	2.47012	29.7007
5.72456	2.19833	28.4397
5.01931	2.10402	27.1746
4.43625	2.1448	25.9365
3.97796	2.28498	24.7435
3.63936	2.49837	23.6057
3.41116	2.76825	22.5285
3.28258	3.08617	21.5159
3.2433	3.45014	20.571
3.28467	3.86302	19.6977
3.40034	4.33117	18.9009
3.58651	4.86335	18.1874
3.84187	5.46994	17.5662
4.16749	6.16225	17.0497
4.56644	6.95171	16.654
5.04349	7.84889	16.4007
5.60457	8.86194	16.3177
6.25605	9.99419	16.4407
7.00368	11.2406	16.8144
7.85106	12.5826	17.4921
8.79737	13.9809	18.535
9.83408	15.3666	20.0063
10.9406	16.6315	21.9617
12.0788	17.6201	24.4296
13.1871	18.1303	27.3832
14.1757	17.9303	30.7045
14.9266	16.805	34.1504
15.3023	14.6328	37.3459
15.1684	11.4798	39.8324
14.4307	7.66067	41.1906
13.0767	3.70046	41.2048
11.2014	0.172956	39.975
8.99574	-2.51324	37.8817
6.69394	-4.24085	35.4092
4.50698	-5.14796	32.9529
2.57599	-5.49146	30.7314
0.962503	-5.52236	28.8095
-0.334468	-5.42749	27.1667
-1.35307	-5.32452	25.7541
-2.14736	-5.2788	24.5246
-2.77365	-5.32248	23.4434
-3.28342	-5.4688	22.4883
-3.72049	-5.72137	21.6481
-4.12067	-6.07959	20.9192
-4.51245	-6.54155	20.3046
-4.91827	-7.10523	19.812
-5.35566	-7.76853	19.4543
-5.83824	-8.52852	19.2488
-6.37629	-9.37978	19.2181
-6.97699	-10.3121	19.3893
-7.64401	-11.3074	19.7941
-8.37669	-12.3358	20.4671
-9.16851	-13.3511	21.4422
-10.005	-14.2866	22.7468
-10.8613	-15.052	24.3924
-11.6995	-15.5346	26.3611
-12.4665	-15.6074	28.5902
-13.0947	-15.1481	30.9567
-13.5054	-14.0708	33.2729
-13.6184	-12.3651	35.299
-13.3678	-10.1298	36.7842
-12.7202	-7.57871	37.5307
-11.6919	-5.00249	37.4571
-10.354	-2.69102	36.6292
-8.82141	-0.850271	35.2329
-7.22719	0.442815	33.5038
-5.69319	1.22949	31.6529
-4.30865	1.62084	29.8248
-3.12275	1.74567	28.0944
-2.14907	1.71665	26.487
-1.37592	1.61729	25.0006
-0.777282	1.5024	23.6227
-0.321345	1.40431	22.3395
0.0237856	1.33984	21.139
0.286997	1.31631	20.0123
0.492859	1.33583	18.9525
0.661454	1.3983	17.9549
0.808823	1.50322	17.0158
0.947703	1.65084	16.1326
1.08833	1.84276	15.3035
1.23922	2.08227	14.5274
1.40783	2.37453	13.8042
1.60117	2.72674	13.1348
1.82628	3.14824	12.5216
2.09067	3.65063	11.9688
2.40267	4.24794	11.4831
2.77172	4.95668	11.0748
3.20871	5.79578	10.7589
3.72613	6.7863	10.5571
4.33816	7.95046	10.4997
5.06062	9.30983	10.6296
5.91046	10.8817	11.0049
6.90472	12.6731	11.7043
8.05839	14.67	12.8302
9.38071	16.8215	14.5102
10.8689	19.0159	16.8923
12.4983	21.0501	20.125
14.2086	22.5976	24.3135
15.8864	23.1933	29.4384
17.3478	22.2724	35.2375
18.3327	19.3159	41.0857
18.5294	14.1316	45.9767
17.6498	7.18704	48.7616
15.5573	-0.28547	48.698
12.3887	-6.71984	46.012
8.567	-11.0483	41.893
4.64393	-13.2078	37.7657
1.07359	-13.8507	34.5248
-1.91126	-13.7137	32.3861
-4.27176	-13.2718	31.183
-6.07177	-12.7344	30.6538
-7.40431	-12.1575	30.5653
-8.35494	-11.5344	30.7355
-8.99084	-10.8466	31.0237
-9.362	-10.086	31.3195
-9.5068	-9.26274	31.5376
-9.45799	-8.40485	31.6168
-9.24736	-7.55259	31.5204
-8.90841	-6.75044	31.2362
-8.47681	-6.03885	30.773
-7.98922	-5.44795	30.1556
-7.48097	-4.99457	29.4178
-6.98369	-4.68256	28.5961
-6.52346	-4.50565	27.725
-6.1199	-4.45141	26.8342
-5.7862	-4.50508	25.9479
-5.52998	-4.65246	25.0853
-5.35447	-4.88177	24.262
-5.25993	-5.18444	23.4908
-5.24483	-5.55511	22.7834
-5.30689	-5.99121	22.151
-5.44375	-6.49219	21.6055
-5.65344	-7.05855	21.16
-5.93446	-7.69077	20.8296
-6.28572	-8.38801	20.6315
-6.70618	-9.14657	20.5856
-7.19426	-9.95808	20.7145
-7.74702	-10.8072	21.0426
-8.35906	-11.669	21.5948
-9.02106	-12.5065	22.3939
-9.71814	-13.2678	23.456
-10.4281	-13.8857	24.7838
-11.1196	-14.2787	26.358
-11.7514	-14.3583	28.1277
-12.2728	-14.0412	30.0022
-12.6265	-13.2689	31.8485
-12.755	-12.0316	33.5007
-12.6103	-10.3878	34.7833
-12.1658	-8.46923	35.548
-11.4265	-6.46329	35.7128
-10.4338	-4.57141	35.2852
-9.26135	-2.95973	34.3573
-8.00103	-1.723	33.0731
-6.74542	-0.876735	31.5849
-5.57168	-0.375563	30.0187
-4.53246	-0.143104	28.4595
-3.65459	-0.0985858	26.9547
-2.94339	-0.17302	25.5243
-2.38931	-0.315299	24.1732
-1.97451	-0.491863	22.899
-1.67798	-0.683465	21.6971
-1.47908	-0.881318	20.5629
-1.35953	-1.08369	19.4923
-1.30436	-1.29335	18.4822
-1.30216	-1.51577	17.5302
-1.34488	-1.75813	16.6347
-1.42753	-2.02866	15.7948
-1.54776	-2.33655	15.0104
-1.70552	-2.69192	14.2821
-1.9028	-3.106	13.6122
-2.14344	-3.59142	13.0045
-2.43303	-4.16243	12.4648
-2.77891	-4.83514	12.0026
-3.19016	-5.62754	11.6312
-3.67763	-6.55937	11.3699
-4.25398	-7.65137	11.246
-4.93346	-8.92377	11.2972
-5.73152	-10.3934	11.5752
-6.66389	-12.0683	12.1492
-7.74476	-13.9395	13.1097
-8.9837	-15.9671	14.5697
-10.3804	-18.0609	16.6615
-11.9165	-20.0536	19.5224
-13.5439	-21.673	23.2606
-15.1697	-22.5233	27.8908
-16.6404	-22.106	33.2367
-17.7336	-19.921	38.8212
-18.171	-15.6847	43.8161
-17.6738	-9.62306	47.1794
-16.0636	-2.65115	48.0647
-13.3811	3.8481	46.353
-9.93529	8.68281	42.851
-6.21167	11.4601	38.8403
-2.67731	12.5776	35.3451
0.373683	12.7194	32.7865
2.84283	12.4292	31.1329
4.76011	12.0025	30.1792
6.20859	11.555	29.7123
7.27787	11.1113	29.5625
8.04456	10.6616	29.6031
8.56797	10.1905	29.7397
8.89247	9.68855	29.8998
9.05169	9.15691	30.0282
9.07273	8.60659	30.0844
8.9795	8.05623	30.0416
8.79485	7.52845	29.8862
8.54157	7.0461	29.6165
8.24248	6.62902	29.2407
7.91978	6.29192	28.774
7.59421	6.04349	28.236
7.28407	5.88678	27.648
7.00461	5.82033	27.031
6.76775	5.83967	26.4047
6.58214	5.93881	25.7869
6.45347	6.11137	25.1934
6.38505	6.35139	24.6385
6.37832	6.65362	24.1356
6.43338	7.01352	23.6971
6.54941	7.42689	23.3357
6.7249	7.88933	23.0639
6.95779	8.39543	22.895
7.24532	8.93791	22.8422
7.58384	9.50656	22.9191
7.96838	10.0871	23.1387
8.39212	10.6601	23.5122
8.84571	11.2001	24.0474
9.3166	11.6754	24.7463
9.78836	12.0482	25.602
10.2403	12.2766	26.5952
10.6476	12.3188	27.6911
10.9818	12.1382	28.8376
11.2131	11.7115	29.9656
11.3128	11.0365	30.9939
11.2575	10.1383	31.8379
11.0337	9.07147	32.4225
10.6412	7.91411	32.6952
10.0958	6.75657	32.6358
9.42797	5.68541	32.2594
8.67945	4.76854	31.611
7.89727	4.04635	30.7528
7.12709	3.53062	29.7518
6.40779	3.21031	28.6683
5.7683	3.06046	27.5507
5.22673	3.05108	26.4344
4.7916	3.15372	25.3435
4.46402	3.34522	24.2941
4.24026	3.60918	23.2971
4.11405	3.93583	22.3606
4.0784	4.32112	21.4919
4.12695	4.76555	20.6981
4.25467	5.27293	19.9876
4.45832	5.84927	19.3703
4.73651	6.50177	18.8588
5.08956	7.23768	18.4689
5.51919	8.06312	18.2206
6.02797	8.98134	18.1389
6.61865	9.99057	18.2542
7.29303	11.0808	18.6032
8.05059	12.2298	19.2273
8.88644	13.3978	20.1709
9.7887	14.5213	21.4763
10.7352	15.508	23.1738
11.6898	16.234	25.2675
12.5986	16.5482	27.7154
13.3885	16.289	30.4069
13.9686	15.3187	33.1469
14.2386	13.5744	35.6587
14.1058	11.1219	37.6225
13.509	8.18484	38.7536
12.4442	5.11572	38.8982
10.9785	2.30103	38.0968
9.243	0.0380535	36.5702
7.40201	-1.547	34.6268
5.61221	-2.4971	32.5511
3.99035	-2.95799	30.5347
2.60068	-3.10112	28.6701
1.46032	-3.07395	26.9798
0.553467	-2.98267	25.4511
-0.153761	-2.8948	24.0607
-0.70197	-2.84902	22.7863
-1.13138	-2.86524	21.6111
-1.47815	-2.9525	20.5233
-1.77302	-3.11449	19.516
-2.04131	-3.35304	18.5856
-2.30366	-3.67034	17.7313
-2.577	-4.07004	16.9547
-2.87561	-4.55792	16.2602
-3.21207	-5.14194	15.6551
-3.59804	-5.83215	15.1505
-4.04486	-6.64017	14.7622
-4.56392	-7.57827	14.512
-5.16679	-8.65786	14.4298
-5.86501	-9.887	14.5549
-6.6694	-11.2664	14.9384
-7.5888	-12.7833	15.6444
-8.6277	-14.4029	16.7503
-9.78275	-16.056	18.3422
-11.0374	-17.6245	20.5054
-12.3548	-18.9265	23.3024
-13.6692	-19.7087	26.7362
-14.8771	-19.66	30.6983
-15.8337	-18.464	34.9107
-16.3597	-15.9062	38.8959
-16.269	-12.023	42.0259
-15.4198	-7.21884	43.6965
-13.7796	-2.23371	43.5923
-11.4704	2.10809	41.883
-8.75473	5.25081	39.1656
-5.95363	7.10083	36.1574
-3.34274	7.93013	33.3835
-1.08816	8.13144	31.0729
0.755759	8.03569	29.2387
2.21174	7.85625	27.8007
3.34065	7.70794	26.6656
4.2141	7.64294	25.7584
4.89987	7.67901	25.0288
5.4557	7.8166	24.4464
5.92788	8.04802	23.9955
6.35191	8.36182	23.6699
6.75389	8.74467	23.4698
7.15205	9.18171	23.3993
7.55798	9.65617	23.4647
7.97762	10.1486	23.6728
8.41181	10.636	24.0295
8.85666	11.0913	24.5373
9.30358	11.4828	25.1933
9.73943	11.7754	25.9863
10.1466	11.9322	26.8941
10.5037	11.9179	27.8811
10.7866	11.7046	28.8978
10.9702	11.2768	29.8816
11.0315	10.6384	30.7621
10.9529	9.81624	31.4686
10.7256	8.86009	31.9406
10.3525	7.83758	32.1377
9.84948	6.82412	32.0465
9.24441	5.89053	31.6816
8.57364	5.09204	31.081
7.87732	4.46189	30.2965
7.19423	4.01085	29.3836
6.55756	3.73155	28.3936
5.99236	3.6053	27.3687
5.51494	3.60886	26.3411
5.13373	3.71965	25.3343
4.85091	3.91896	24.365
4.66452	4.19324	23.4458
4.57027	4.53424	22.5865
4.56306	4.93837	21.7964
4.63812	5.40576	21.0846
4.79165	5.93913	20.4615
5.02115	6.54279	19.9394
5.32548	7.2214	19.533
5.70466	7.97879	19.2604
6.15949	8.81634	19.1435
6.69086	9.73104	19.2086
7.29889	10.7129	19.4863
7.98169	11.7414	20.0109
8.73363	12.7819	20.818
9.54329	13.7808	21.9403
10.3908	14.6617	23.4005
11.245	15.3244	25.1994
12.0609	15.6477	27.3019
12.7782	15.5032	29.6203
13.3232	14.779	32.0026
13.6144	13.4169	34.2339
13.5749	11.4512	36.0613
13.1502	9.03352	37.247
12.3268	6.42085	37.6364
11.1456	3.91672	37.2121
9.69985	1.7849	36.1005
8.11686	0.177729	34.5214
6.52903	-0.884494	32.7091
5.04633	-1.48172	30.8491
3.74072	-1.73964	29.0543
2.64465	-1.78373	27.3746
1.75897	-1.71497	25.8203
1.06418	-1.60399	24.3829
0.530547	-1.49493	23.0483
0.125452	-1.41249	21.8032
-0.182135	-1.36869	20.6368
-0.419446	-1.36814	19.5412
-0.609184	-1.41173	18.5104
-0.769694	-1.49912	17.5404
-0.915578	-1.63015	16.628
-1.05849	-1.80578	15.771
-1.20795	-2.02855	14.9681
-1.37207	-2.30282	14.2188
-1.55822	-2.63494	13.5237
-1.77356	-3.03338	12.8846
-2.02553	-3.50888	12.305
-2.3222	-4.07452	11.7909
-2.67266	-4.74584	11.3512
-3.0873	-5.54086	10.9995
-3.57801	-6.47975	10.755
-4.15836	-7.58421	10.6451
-4.84353	-8.87588	10.7081
-5.65	-10.3734	10.9968
-6.59469	-12.0873	11.5825
-7.69321	-14.0109	12.559
-8.95676	-16.1065	14.045
-10.3867	-18.2842	16.1812
-11.9662	-20.3737	19.1165
-13.6477	-22.0923	22.9728
-15.3366	-23.0226	27.7778
-16.8738	-22.6303	33.3581
-18.0251	-20.3695	39.2162
-18.494	-15.9186	44.468
-17.9789	-9.50908	47.9843
-16.285	-2.13297	48.8444
-13.4546	4.6987	46.9341
-9.82391	9.69972	43.1665
-5.91918	12.4856	38.9585
-2.23822	13.5332	35.4027
0.916065	13.5939	32.9087
3.45164	13.2321	31.4026
5.40773	12.7326	30.6413
6.8727	12.1923	30.3842
7.93661	11.6207	30.4396
8.67343	11.0011	30.6607
9.13896	10.3195	30.9338
9.37506	9.57686	31.1702
9.41542	8.79091	31.3034
9.29052	7.99302	31.2893
9.03102	7.22197	31.1057
8.66921	6.51657	30.7512
8.23868	5.90922	30.241
7.77279	5.42178	29.6018
7.30259	5.06432	28.8659
6.85493	4.83657	28.0661
6.45126	4.73078	27.2323
6.10716	4.73522	26.3903
5.83278	4.83713	25.5612
5.63365	5.02489	24.7622
5.51189	5.2892	24.0077
5.46735	5.62352	23.3104
5.49859	6.02384	22.6821
5.60364	6.48819	22.1348
5.78055	7.01575	21.6814
6.02759	7.60593	21.3362
6.34326	8.25714	21.1152
6.72603	8.96545	21.0366
7.17392	9.72286	21.1207
7.68371	10.5154	21.3892
8.25005	11.321	21.8644
8.86425	12.107	22.5663
9.5128	12.8282	23.5092
10.1759	13.426	24.696
10.8259	13.8299	26.1113
11.4267	13.9623	27.7131
11.9338	13.7486	29.4259
12.2968	13.1333	31.138
12.4641	12.0989	32.7072
12.391	10.6835	33.9789
12.0495	8.9881	34.8142
11.4372	7.16617	35.1235
10.583	5.39338	34.8895
9.54509	3.82728	34.1703
8.40153	2.57282	33.0785
7.23579	1.66802	31.7466
6.12223	1.09246	30.2949
5.11628	0.789619	28.8129
4.25095	0.690646	27.357
3.53889	0.731499	25.9567
2.97741	0.861489	24.6241
2.55423	1.04529	23.3621
2.25244	1.26131	22.1695
2.05421	1.49873	21.044
1.94312	1.75454	19.9832
1.9054	2.031	18.9856
1.93052	2.3339	18.0505
2.0112	2.67138	17.1779
2.14323	3.05326	16.3692
2.32524	3.49075	15.627
2.55834	3.99633	14.9559
2.84594	4.58383	14.3628
